CustomerID,Age,Annual_Income,Spending_Score,Purchase_Frequency_Monthly,Recency_Days,Tenure_Years,Online_Purchase_Ratio,Avg_Basket_Size,Returns_Rate,Loyalty_Points,Discount_Usage_Rate,Email_Open_Rate,App_Sessions_Monthly,Wishlist_Items,Cart_Abandon_Rate,Social_Engagement_Score,Electronics_Spend,Fashion_Spend,Grocery_Spend,Travel_Spend,Customer_Service_Calls,Referral_Count,Gender
1042,32.0,27266.0,79.9,15.9,12.0,7.5,0.88,7.1,0.09,1349.0,0.28,0.33,9.6,1,0.62,0.0,1946.0,1302.0,5152.0,64.0,2,0,Female
1043,38.0,93694.0,19.5,2.7,168.0,6.1,0.25,2.5,0.06,43.0,0.43,0.17,1.9,3,0.33,0.0,11356.0,12222.0,11717.0,4389.0,0,1,Male
1044,44.0,17793.0,10.1,4.8,236.0,6.6,0.16,1.0,0.11,57.0,0.05,0.55,2.3,2,0.51,0.0,360.0,928.0,3223.0,1350.0,3,3,Male
1045,23.0,70723.0,84.0,20.4,9.0,3.3,0.49,5.2,0.09,1789.0,0.49,0.39,6.4,4,0.48,0.0,2412.0,2396.0,7887.0,7001.0,3,3,Female
1046,25.0,25289.0,79.6,13.9,14.0,6.4,0.67,6.2,0.0,922.0,0.5,0.79,8.6,3,0.47,8.6,599.0,3164.0,3805.0,2392.0,2,1,Male
1047,41.0,95262.0,25.7,9.2,230.0,3.2,0.06,1.5,0.15,274.0,0.37,0.73,4.5,6,0.04,3.4,5187.0,2522.0,9430.0,4856.0,1,1,Female
1048,27.0,21761.0,100.0,16.6,27.0,3.4,0.8,6.3,0.15,1959.0,0.37,0.09,11.3,3,0.5,8.5,2619.0,513.0,2003.0,885.0,0,0,Female
1049,40.0,83458.0,9.8,4.8,174.0,3.0,0.24,1.8,0.09,39.0,0.27,0.56,0.0,4,0.32,5.0,10994.0,9183.0,5248.0,3554.0,3,1,Female
1050,41.0,74693.0,12.8,12.2,283.0,5.9,0.35,4.5,0.11,140.0,0.56,0.23,6.6,7,0.36,0.0,7690.0,5605.0,6642.0,710.0,0,0,Female
1051,18.0,26853.0,85.0,25.0,11.0,6.8,0.87,6.5,0.07,2138.0,0.5,0.5,16.0,4,0.36,0.0,3864.0,1670.0,3769.0,764.0,1,0,Female
1052,35.0,26890.0,21.5,5.8,171.0,7.7,0.36,2.3,0.09,129.0,0.06,0.36,0.0,4,0.34,1.7,2290.0,1983.0,4796.0,1954.0,0,3,Male
1053,45.0,21602.0,27.7,2.5,179.0,7.4,0.1,1.4,0.12,74.0,0.22,0.32,4.7,3,0.55,0.0,3178.0,2833.0,1906.0,1963.0,0,1,Male
1054,26.0,79819.0,85.5,27.2,17.0,6.1,0.86,7.0,0.1,2377.0,0.5,0.3,8.6,3,0.48,3.9,10403.0,6030.0,6540.0,2407.0,2,0,Female
1055,32.0,27130.0,73.0,4.1,12.0,2.9,0.95,5.0,0.16,261.0,0.49,0.54,10.1,5,0.6,7.7,677.0,3760.0,5103.0,1234.0,1,1,Female
1056,38.0,21764.0,29.8,5.9,313.0,5.4,0.26,5.9,0.12,198.0,0.12,0.71,7.1,4,0.63,0.5,3157.0,1290.0,3488.0,836.0,1,1,Male
1057,40.0,79284.0,75.0,19.0,20.0,6.3,0.8,4.0,0.11,1167.0,0.32,0.59,8.9,7,0.39,10.7,10221.0,11090.0,11976.0,1791.0,2,1,Female
1058,26.0,16913.0,97.7,17.7,28.0,6.9,0.71,3.6,0.05,1653.0,0.45,0.34,8.0,7,0.29,4.8,1827.0,2331.0,1148.0,1021.0,3,1,Female
1059,24.0,25678.0,76.4,19.0,8.0,4.9,0.54,3.8,0.11,1333.0,0.28,0.12,12.7,4,0.4,2.4,1315.0,3523.0,3341.0,1159.0,0,1,Male
1060,48.0,28045.0,19.1,6.3,96.0,3.2,0.23,2.1,0.16,138.0,0.19,0.32,0.7,3,0.5,0.0,1379.0,2632.0,2511.0,190.0,1,1,Female
1061,25.0,28984.0,76.3,25.3,7.0,0.4,0.87,8.4,0.06,1671.0,0.5,0.5,9.5,2,0.21,0.0,2880.0,2578.0,2201.0,1468.0,0,1,Male
1062,28.0,23942.0,75.2,12.6,5.0,3.3,0.8,3.7,0.07,936.0,0.26,0.52,5.5,4,0.33,17.4,1870.0,2327.0,1930.0,2339.0,0,1,Female
1063,42.0,31136.0,24.5,2.1,102.0,3.4,0.44,4.8,0.0,57.0,0.17,0.09,1.1,5,0.4,0.0,2739.0,1938.0,2822.0,2399.0,0,1,Female
1064,46.0,20929.0,14.9,0.8,116.0,7.4,0.19,2.6,0.1,10.0,0.35,0.39,0.0,4,0.54,0.0,2069.0,826.0,2750.0,526.0,0,0,Female
1065,25.0,21522.0,76.6,14.3,8.0,5.0,1.0,6.8,0.17,1213.0,0.56,0.39,7.1,0,0.46,2.7,934.0,3136.0,3187.0,659.0,0,1,Female
1066,20.0,25655.0,95.1,25.2,19.0,6.0,0.71,6.6,0.08,2622.0,0.27,0.39,11.5,1,0.19,0.9,1503.0,922.0,4404.0,597.0,1,0,Male
1067,30.0,32688.0,26.1,5.3,324.0,4.5,0.28,2.4,0.11,115.0,0.26,0.06,2.8,1,0.21,1.5,708.0,4360.0,2479.0,1780.0,4,1,Female
1068,34.0,72445.0,72.6,16.2,1.0,5.5,0.68,5.3,0.11,1396.0,0.24,0.38,18.2,4,0.05,5.0,9469.0,9105.0,8331.0,2371.0,3,2,Female
1069,28.0,18311.0,90.3,14.2,23.0,3.7,1.0,5.0,0.0,1308.0,0.46,0.11,5.6,3,0.27,0.0,2195.0,824.0,3018.0,723.0,0,0,Male
1070,32.0,101160.0,88.8,12.6,6.0,5.0,0.65,5.3,0.02,978.0,0.16,0.51,7.2,2,0.64,6.9,6944.0,5938.0,5112.0,6150.0,2,0,Female
1071,31.0,80921.0,83.0,16.4,13.0,5.6,0.97,6.5,0.01,1429.0,0.3,0.26,7.4,1,0.28,0.0,9175.0,9444.0,7921.0,6344.0,3,2,Female
1072,48.0,23702.0,10.0,3.1,176.0,2.2,0.2,3.8,0.06,31.0,0.23,0.24,3.4,4,0.63,5.0,3497.0,2259.0,3061.0,929.0,3,2,Female
1073,26.0,95728.0,90.4,33.7,24.0,1.8,0.6,5.7,0.09,3396.0,0.3,0.5,17.3,5,0.09,6.0,5261.0,5581.0,9441.0,3073.0,3,0,Female
1074,23.0,25832.0,82.0,18.1,33.0,6.0,0.69,5.5,0.09,1703.0,0.36,0.34,8.2,3,0.38,4.8,2543.0,2884.0,1997.0,191.0,0,0,Female
1075,52.0,28478.0,12.8,3.5,292.0,1.8,0.0,1.4,0.16,40.0,0.46,0.46,0.0,1,0.35,0.0,586.0,1254.0,2259.0,456.0,0,0,Male
1076,37.0,84881.0,82.9,30.1,26.0,4.9,0.8,4.7,0.07,2390.0,0.43,0.48,15.9,4,0.48,0.0,7950.0,2395.0,10935.0,7503.0,4,0,Male
1077,32.0,84277.0,14.7,5.2,194.0,2.1,0.19,2.2,0.12,72.0,0.33,0.32,3.7,3,0.49,0.0,3883.0,4613.0,4499.0,871.0,3,2,Female
1078,39.0,30990.0,22.5,6.1,184.0,7.2,0.33,3.1,0.08,128.0,0.05,0.38,9.0,3,0.23,0.2,3934.0,4088.0,2646.0,2826.0,2,0,Male
1079,34.0,86584.0,77.5,18.0,20.0,1.1,0.65,6.5,0.11,1492.0,0.29,0.52,7.6,4,0.38,0.0,12691.0,6022.0,14665.0,4114.0,0,1,Male
1080,23.0,28027.0,84.9,15.8,8.0,3.2,0.68,6.5,0.14,1161.0,0.29,0.36,6.3,4,0.28,0.0,2209.0,1355.0,2202.0,1400.0,2,1,Female
1081,31.0,27871.0,81.9,22.7,26.0,1.0,0.97,6.2,0.07,1866.0,0.16,0.11,12.8,3,0.52,0.0,1756.0,2251.0,3635.0,1357.0,2,0,Female
1082,18.0,28814.0,96.1,18.1,17.0,3.2,0.77,6.1,0.11,1892.0,0.37,0.47,8.7,4,0.35,1.4,3840.0,1818.0,4914.0,814.0,1,0,Male
1083,35.0,21165.0,28.6,4.2,282.0,3.1,0.15,3.0,0.13,132.0,0.15,0.24,2.3,3,0.29,0.0,543.0,2949.0,1619.0,479.0,4,2,Male
1084,44.0,83168.0,19.0,7.8,115.0,5.4,0.25,4.1,0.05,166.0,0.28,0.27,8.2,4,0.26,2.0,10234.0,9263.0,12774.0,662.0,3,0,Male
1085,28.0,94307.0,100.0,19.8,11.0,2.3,0.69,5.4,0.1,2340.0,0.13,0.63,11.9,2,0.17,8.5,9655.0,9150.0,12683.0,3830.0,1,0,Female
1086,32.0,25011.0,91.3,17.1,27.0,4.3,0.97,4.7,0.04,1696.0,0.1,0.33,6.4,5,0.39,0.5,1108.0,2985.0,3876.0,33.0,1,3,Female
1087,29.0,21681.0,66.2,19.4,22.0,3.1,0.84,5.3,0.13,1102.0,0.51,0.23,9.2,2,0.66,1.1,3100.0,693.0,4027.0,1156.0,1,1,Female
1088,35.0,75382.0,72.9,22.0,1.0,4.5,0.78,6.9,0.03,1891.0,0.26,0.17,11.6,1,0.36,5.8,5924.0,9842.0,14608.0,5229.0,3,0,Male
1089,24.0,31671.0,74.3,16.5,26.0,3.4,1.0,3.4,0.01,1171.0,0.18,0.04,2.6,2,0.34,4.6,1376.0,1729.0,2322.0,1916.0,0,0,Female
1090,55.0,21321.0,26.1,4.1,181.0,4.7,0.18,3.2,0.12,99.0,0.28,0.26,0.0,3,0.44,0.0,3177.0,763.0,2452.0,1215.0,0,2,Female
1091,39.0,25849.0,13.1,2.8,279.0,2.6,0.23,1.8,0.11,34.0,0.0,0.73,7.7,3,0.34,4.0,1306.0,3493.0,1417.0,544.0,0,0,Male
1092,27.0,21781.0,89.6,24.7,16.0,0.2,0.73,5.1,0.09,2321.0,0.36,0.06,15.3,5,0.4,0.9,1547.0,2291.0,2759.0,346.0,1,0,Male
1093,26.0,27491.0,82.0,25.7,24.0,0.7,0.84,7.6,0.08,2063.0,0.12,0.64,15.7,7,0.3,0.0,3388.0,1916.0,4058.0,2149.0,0,1,Female
1094,46.0,20897.0,24.1,3.2,286.0,7.8,0.24,2.8,0.09,68.0,0.37,0.38,2.5,6,0.28,0.0,3065.0,1750.0,3266.0,1839.0,3,0,Female
1095,19.0,28634.0,80.2,17.9,11.0,4.5,0.81,7.9,0.12,1191.0,0.29,0.06,5.5,3,0.36,5.2,1025.0,3660.0,2855.0,32.0,0,0,Male
1096,19.0,31114.0,84.0,15.5,9.0,1.5,0.89,4.8,0.11,1338.0,0.55,0.43,7.5,1,0.57,0.6,2001.0,3149.0,2673.0,951.0,2,1,Female
1097,41.0,87469.0,24.6,4.3,216.0,4.1,0.33,2.2,0.12,94.0,0.39,0.49,0.7,2,0.33,7.4,3714.0,8705.0,15140.0,4513.0,1,0,Male
1098,25.0,20006.0,74.6,14.7,10.0,3.1,1.0,6.0,0.07,1049.0,0.54,0.13,8.1,3,0.48,5.6,1252.0,2116.0,2955.0,1027.0,1,0,Male
1099,30.0,80259.0,80.4,26.6,12.0,4.6,0.74,6.7,0.12,2309.0,0.36,0.61,15.8,2,0.45,2.0,3272.0,10965.0,10102.0,7885.0,0,2,Female
1100,26.0,87964.0,77.0,22.3,23.0,8.8,0.66,7.2,0.11,1724.0,0.06,0.54,9.2,2,0.24,3.7,12590.0,11711.0,4527.0,6972.0,2,1,Female
1101,36.0,35338.0,17.3,4.3,190.0,6.1,0.36,4.4,0.09,78.0,0.27,0.15,3.5,2,0.33,0.3,3986.0,4361.0,2283.0,1345.0,2,1,Male
1102,41.0,27432.0,20.5,5.5,170.0,5.3,0.2,2.3,0.0,94.0,0.42,0.22,8.3,7,0.5,2.5,1205.0,1674.0,3774.0,1828.0,0,0,Male
1103,58.0,17582.0,28.0,1.2,180.0,0.2,0.1,2.2,0.11,41.0,0.34,0.09,2.5,2,0.13,0.6,947.0,2608.0,1816.0,1100.0,0,0,Male
1104,28.0,28418.0,75.2,15.3,26.0,1.3,0.75,4.3,0.04,1286.0,0.42,0.22,7.7,3,0.41,0.0,1912.0,3845.0,3351.0,1670.0,1,1,Female
1105,43.0,96836.0,24.7,9.0,137.0,4.8,0.15,4.8,0.0,197.0,0.29,0.38,5.5,1,0.47,6.1,2925.0,10181.0,15655.0,1174.0,1,1,Male
1106,35.0,102021.0,25.4,4.6,209.0,3.4,0.65,1.4,0.06,105.0,0.42,0.29,2.5,6,0.46,0.0,8324.0,14167.0,11359.0,7121.0,3,1,Male
1107,41.0,35144.0,29.7,4.6,181.0,5.8,0.29,1.0,0.11,139.0,0.12,0.09,3.6,3,0.46,4.7,3318.0,3844.0,1921.0,96.0,2,0,Male
1108,45.0,81100.0,14.5,2.2,177.0,4.0,0.23,3.4,0.17,33.0,0.41,0.0,6.8,5,0.41,1.8,4523.0,6491.0,8978.0,7151.0,1,0,Female
1109,49.0,24822.0,20.9,0.4,117.0,0.7,0.14,1.3,0.1,9.0,0.21,0.58,2.1,3,0.22,1.1,1310.0,1737.0,2033.0,1706.0,4,1,Male
1110,37.0,94247.0,6.4,7.0,218.0,3.7,0.37,2.8,0.09,51.0,0.1,0.36,1.1,1,0.6,10.1,2134.0,7653.0,7542.0,6869.0,1,0,Male
1111,42.0,84982.0,91.6,28.3,21.0,0.3,0.98,8.4,0.0,2903.0,0.23,0.32,18.1,8,0.28,12.6,10934.0,3953.0,6414.0,2512.0,3,1,Female
1112,43.0,95973.0,21.9,7.7,108.0,4.7,0.18,4.5,0.12,135.0,0.24,0.65,3.2,1,0.21,0.0,2755.0,4625.0,5246.0,3491.0,2,0,Female
1113,29.0,87139.0,72.0,21.3,19.0,5.5,0.43,5.9,0.13,1351.0,0.48,0.16,13.4,2,0.44,3.7,10203.0,4785.0,12057.0,5386.0,2,2,Female
1114,43.0,92945.0,78.5,27.9,16.0,2.3,0.67,4.7,0.09,2228.0,0.36,0.47,13.0,4,0.39,1.4,9853.0,3444.0,17921.0,4476.0,3,0,Female
1115,30.0,88610.0,75.0,12.2,13.0,4.5,0.8,6.1,0.12,995.0,0.6,0.22,2.8,1,0.34,8.2,7537.0,2984.0,4528.0,144.0,2,1,Female
1116,32.0,18979.0,26.4,6.6,196.0,1.8,0.45,3.3,0.1,199.0,0.32,0.35,3.9,4,0.3,0.0,2380.0,2712.0,3659.0,1767.0,2,2,Male
1117,22.0,24599.0,98.2,12.4,31.0,2.6,0.86,5.5,0.1,1172.0,0.08,0.33,10.3,3,0.68,9.3,3353.0,3408.0,1698.0,1391.0,2,2,Female
1118,38.0,85838.0,69.8,23.0,17.0,2.5,0.51,9.2,0.08,1644.0,0.24,0.57,9.4,1,0.16,3.3,4277.0,10948.0,15863.0,6262.0,1,0,Male
1119,46.0,94711.0,11.5,5.7,210.0,5.6,0.45,5.6,0.12,62.0,0.37,0.46,0.5,4,0.3,0.8,4429.0,6937.0,6700.0,292.0,1,2,Female
1120,31.0,100249.0,36.8,5.7,182.0,3.9,0.21,4.3,0.13,187.0,0.44,0.17,4.8,5,0.64,0.0,3165.0,8011.0,11931.0,1415.0,3,0,Male
1121,40.0,24101.0,19.3,3.9,226.0,7.1,0.32,3.5,0.07,84.0,0.36,0.18,5.1,2,0.35,3.3,2234.0,2730.0,2816.0,1139.0,2,0,Female
1122,37.0,76155.0,87.4,23.2,18.0,6.0,0.66,5.2,0.0,1802.0,0.08,0.16,13.7,2,0.39,10.9,9709.0,3970.0,6273.0,1054.0,4,3,Male
1123,31.0,93297.0,89.2,25.5,15.0,2.2,0.54,6.2,0.06,2086.0,0.39,0.08,9.9,1,0.22,0.0,8478.0,3330.0,15866.0,9104.0,0,1,Female
1124,41.0,78766.0,20.9,6.7,294.0,4.5,0.33,2.8,0.07,167.0,0.24,0.57,0.0,4,0.34,2.9,5166.0,1991.0,7721.0,348.0,0,1,Female
1125,23.0,30204.0,91.6,22.8,20.0,3.7,0.77,3.8,0.04,1853.0,0.19,0.33,10.2,2,0.48,0.0,4150.0,4376.0,2120.0,247.0,0,2,Male
1126,36.0,93008.0,19.3,13.2,203.0,4.8,0.21,4.5,0.04,234.0,0.5,0.35,7.4,2,0.3,0.0,8955.0,8129.0,18373.0,3136.0,3,1,Male
1127,24.0,28479.0,75.8,23.2,4.0,0.6,0.7,4.1,0.06,2091.0,0.5,0.39,8.9,1,0.5,13.6,864.0,597.0,4680.0,610.0,2,1,Male
1128,58.0,31307.0,19.6,5.8,317.0,6.8,0.1,3.1,0.25,135.0,0.13,0.21,0.0,2,0.41,0.0,4342.0,2894.0,5008.0,1664.0,2,1,Male
1129,24.0,23468.0,77.3,13.3,24.0,2.6,0.84,7.7,0.09,961.0,0.3,0.59,13.2,2,0.46,5.6,1503.0,2846.0,2641.0,28.0,1,0,Female
1130,32.0,78399.0,82.9,19.2,13.0,5.9,0.75,6.1,0.01,1898.0,0.62,0.69,12.5,5,0.42,7.4,9619.0,6005.0,11479.0,5920.0,0,0,Male
1131,26.0,21973.0,73.9,17.2,43.0,0.6,0.71,5.1,0.16,1506.0,0.64,0.69,9.6,5,0.3,0.0,2354.0,3063.0,2253.0,961.0,1,0,Male
1132,37.0,83910.0,22.4,7.3,320.0,2.6,0.24,1.0,0.15,136.0,0.11,0.19,4.8,3,0.4,0.0,6129.0,4451.0,7179.0,5342.0,1,1,Male
1133,48.0,26072.0,18.5,1.9,117.0,4.2,0.08,3.9,0.12,29.0,0.39,0.2,1.0,3,0.31,0.0,3422.0,763.0,4952.0,747.0,0,2,Male
1134,26.0,89948.0,100.0,24.9,8.0,1.5,0.6,5.3,0.17,1997.0,0.12,0.27,12.6,2,0.32,5.9,10851.0,11885.0,15163.0,8405.0,1,2,Male
1135,24.0,21337.0,71.2,17.3,41.0,2.8,0.9,6.6,0.03,1102.0,0.34,0.49,8.7,3,0.51,5.4,2289.0,901.0,2278.0,594.0,3,2,Female
1136,42.0,85336.0,33.3,8.6,227.0,5.2,0.39,5.1,0.11,288.0,0.12,0.17,5.5,0,0.54,0.0,8962.0,2758.0,13832.0,6690.0,1,2,Male
1137,58.0,29445.0,33.6,2.6,184.0,4.4,0.03,1.8,0.03,71.0,0.14,0.5,3.8,5,0.84,7.9,2378.0,3564.0,3558.0,1566.0,3,1,Male
1138,44.0,105685.0,13.1,0.0,232.0,5.1,0.23,1.7,0.11,0.0,0.21,0.67,0.5,6,0.06,0.0,7010.0,8196.0,20681.0,1202.0,1,1,Female
1139,46.0,88817.0,18.2,0.0,235.0,3.9,0.29,3.8,0.08,0.0,0.46,0.33,0.0,2,0.4,0.0,10681.0,10533.0,16653.0,5748.0,0,0,Male
1140,22.0,23062.0,79.0,14.6,33.0,4.1,1.0,8.1,0.0,1112.0,0.3,0.48,4.1,3,0.54,1.8,1271.0,1354.0,4138.0,1362.0,1,3,Male
1141,22.0,103773.0,84.2,32.7,16.0,4.4,0.76,5.7,0.0,2978.0,0.0,0.4,15.2,2,0.52,3.3,9046.0,11230.0,15616.0,1114.0,0,0,Male
1142,27.0,21991.0,65.6,18.4,25.0,3.5,0.98,5.1,0.14,1261.0,0.24,0.73,7.5,3,0.6,0.0,1561.0,885.0,1875.0,1272.0,0,0,Female
1143,48.0,26950.0,19.4,1.4,212.0,6.2,0.41,2.7,0.12,30.0,0.42,0.52,1.1,1,0.47,0.0,1600.0,992.0,3714.0,695.0,1,1,Male
1144,37.0,77058.0,90.6,23.0,28.0,2.5,0.67,6.7,0.07,1805.0,0.16,0.23,15.5,3,0.26,2.7,6362.0,8705.0,7117.0,3424.0,2,2,Female
1145,43.0,19973.0,22.5,8.1,276.0,6.8,0.36,3.4,0.1,152.0,0.26,0.43,8.1,1,0.44,0.0,1340.0,1401.0,3974.0,883.0,1,0,Male
1146,48.0,30330.0,18.0,5.0,195.0,6.8,0.3,3.8,0.18,86.0,0.0,0.26,2.9,3,0.58,0.0,2848.0,2598.0,2445.0,4.0,0,0,Female
1147,38.0,23288.0,10.9,3.0,294.0,2.3,0.3,2.9,0.05,28.0,0.56,0.6,0.0,2,0.53,0.0,2666.0,2459.0,1645.0,1829.0,1,0,Male
1148,35.0,84116.0,14.7,2.9,155.0,3.6,0.28,7.9,0.07,49.0,0.19,0.19,2.0,3,0.44,0.0,12176.0,6957.0,6190.0,1501.0,0,0,Female
1149,46.0,97276.0,9.1,7.3,152.0,3.2,0.16,2.7,0.09,67.0,0.49,0.58,1.2,0,0.14,3.0,13725.0,3260.0,11242.0,6694.0,2,0,Male
1150,30.0,20905.0,79.8,16.2,45.0,0.7,0.43,5.3,0.07,1192.0,0.39,0.55,6.8,1,0.41,7.0,2993.0,2260.0,1776.0,335.0,1,1,Male
1151,40.0,79449.0,90.0,20.4,20.0,1.4,0.82,6.6,0.0,2081.0,0.22,0.33,12.4,4,0.63,0.0,5674.0,8237.0,9057.0,3126.0,0,0,Male
1152,55.0,29758.0,25.2,8.2,189.0,4.4,0.13,4.3,0.0,184.0,0.09,0.4,10.3,5,0.47,0.0,1545.0,2894.0,1515.0,1745.0,3,0,Male
1153,47.0,92927.0,26.5,0.0,350.0,0.2,0.25,3.9,0.05,0.0,0.15,0.46,2.2,0,0.34,3.8,12145.0,6487.0,13103.0,2388.0,1,2,Male
1154,24.0,33081.0,84.7,21.6,30.0,3.1,1.0,6.7,0.06,2036.0,0.19,0.58,12.5,4,0.51,7.4,3430.0,2992.0,4755.0,248.0,1,1,Female
1155,36.0,95622.0,84.7,20.5,17.0,2.4,0.8,4.9,0.15,1618.0,0.27,0.64,9.4,4,0.38,7.5,9445.0,13508.0,4798.0,4032.0,2,1,Male
1156,28.0,22033.0,62.3,25.6,35.0,5.3,0.98,6.2,0.06,1481.0,0.47,0.2,11.3,7,0.45,3.0,928.0,925.0,3782.0,1999.0,1,0,Male
1157,40.0,78333.0,22.6,10.1,270.0,3.8,0.19,3.8,0.07,186.0,0.25,0.34,1.5,5,0.42,0.0,10728.0,3574.0,9521.0,1177.0,3,0,Female
1158,30.0,95822.0,8.2,10.7,254.0,0.4,0.38,1.7,0.03,84.0,0.56,0.38,5.3,2,0.28,0.8,13520.0,5438.0,8905.0,5054.0,0,2,Male
1159,33.0,101720.0,93.5,29.7,28.0,2.3,0.74,7.0,0.12,3183.0,0.31,0.25,15.4,7,0.35,0.0,10945.0,8724.0,6267.0,6492.0,2,0,Female
1160,20.0,34014.0,85.8,24.3,29.0,4.3,1.0,5.2,0.02,1917.0,0.18,0.2,10.3,4,0.38,6.2,3965.0,3924.0,3859.0,2037.0,2,0,Male
1161,33.0,90059.0,94.1,22.0,13.0,2.5,0.76,6.7,0.09,2211.0,0.54,0.47,10.6,2,0.32,0.7,9191.0,2141.0,7515.0,8969.0,1,0,Female
1162,46.0,94028.0,16.9,2.1,198.0,2.1,0.22,1.0,0.03,30.0,0.37,0.31,2.3,2,0.73,5.0,12087.0,9490.0,6396.0,8348.0,0,1,Female
1163,31.0,28780.0,70.5,15.8,22.0,0.9,0.74,8.2,0.05,1059.0,0.06,0.51,9.1,2,0.56,1.3,3573.0,3039.0,5163.0,2283.0,1,0,Female
1164,50.0,89373.0,10.9,9.2,129.0,6.5,0.23,6.8,0.13,89.0,0.22,0.17,0.0,2,0.3,2.8,8981.0,9064.0,7519.0,1865.0,2,0,Female
1165,24.0,21280.0,90.4,15.1,20.0,2.2,0.82,6.9,0.14,1519.0,0.2,0.58,2.6,2,0.33,4.4,693.0,2043.0,1272.0,1018.0,1,0,Male
1166,45.0,27057.0,13.4,0.5,192.0,6.3,0.0,1.1,0.15,9.0,0.25,0.54,0.0,9,0.4,5.2,689.0,1643.0,1602.0,256.0,1,1,Female
1167,25.0,25851.0,92.0,19.7,14.0,5.4,0.68,7.2,0.02,1634.0,0.17,0.43,7.7,3,0.42,8.6,2461.0,2589.0,2009.0,1797.0,1,0,Female
1168,31.0,84642.0,77.2,24.6,13.0,2.4,0.9,6.1,0.14,2071.0,0.55,0.35,12.6,2,0.69,0.0,11824.0,6517.0,6383.0,633.0,2,2,Male
1169,43.0,22766.0,16.5,5.4,194.0,6.1,0.02,1.7,0.08,106.0,0.34,0.11,1.5,1,0.76,5.9,796.0,1215.0,3083.0,1432.0,2,2,Female
1170,32.0,20239.0,90.5,18.0,32.0,1.7,0.97,8.2,0.0,1584.0,0.25,0.45,6.0,3,0.74,2.8,1137.0,2532.0,3509.0,1984.0,2,1,Female
1171,47.0,18742.0,21.0,6.2,154.0,4.8,0.15,1.0,0.07,124.0,0.38,0.28,3.9,8,0.34,0.0,1206.0,2320.0,2740.0,252.0,3,0,Female
1172,32.0,96435.0,3.9,5.4,155.0,3.6,0.31,5.3,0.08,18.0,0.29,0.62,0.2,4,0.52,0.0,8618.0,12372.0,7540.0,1257.0,1,1,Male
1173,40.0,19992.0,17.4,5.3,216.0,5.1,0.08,1.6,0.15,103.0,0.32,0.52,0.0,1,0.57,0.0,2536.0,1689.0,3205.0,1905.0,3,2,Female
1174,29.0,21827.0,80.8,20.3,29.0,2.5,0.8,5.3,0.09,1880.0,0.17,0.35,22.0,4,0.61,1.0,2575.0,2602.0,3220.0,177.0,1,1,Male
1175,46.0,95815.0,87.2,17.1,12.0,2.8,0.6,6.9,0.16,1236.0,0.46,0.23,12.1,3,0.21,6.9,12770.0,14101.0,12920.0,8827.0,3,0,Female
1176,34.0,30146.0,14.0,4.6,105.0,3.1,0.17,2.7,0.15,58.0,0.48,0.47,2.2,0,0.33,0.0,2353.0,4023.0,3614.0,397.0,0,2,Male
1177,41.0,83181.0,80.2,15.4,12.0,3.2,0.87,4.9,0.1,1074.0,0.52,0.0,0.0,2,0.35,4.1,2197.0,12019.0,11820.0,7758.0,2,0,Male
1178,22.0,23493.0,77.4,19.4,5.0,0.2,0.9,6.4,0.12,1777.0,0.06,0.13,12.1,2,0.15,0.7,2326.0,2446.0,2897.0,338.0,1,1,Female
1179,18.0,26879.0,98.0,23.2,30.0,4.0,0.94,5.9,0.1,1882.0,0.44,0.12,10.8,5,0.39,0.0,1722.0,3599.0,2898.0,873.0,1,0,Female
1180,54.0,99010.0,12.1,4.1,214.0,2.8,0.15,4.2,0.11,52.0,0.07,0.45,2.1,3,0.13,0.0,4335.0,13576.0,10035.0,8862.0,0,0,Female
1181,40.0,93856.0,21.0,2.9,219.0,5.3,0.26,4.4,0.14,73.0,0.14,0.58,5.0,5,0.57,0.0,3822.0,10040.0,8629.0,6244.0,2,0,Female
1182,36.0,97259.0,89.0,17.1,18.0,5.7,0.55,6.7,0.09,1390.0,0.21,0.14,12.0,1,0.6,0.0,14126.0,6444.0,10428.0,746.0,5,0,Female
1183,42.0,90621.0,13.1,0.9,193.0,2.9,0.34,2.7,0.1,14.0,0.19,0.61,0.0,4,0.3,6.9,3310.0,8134.0,12592.0,2853.0,1,1,Female
1184,51.0,27781.0,25.8,4.8,149.0,3.9,0.29,3.3,0.08,115.0,0.42,0.1,3.2,7,0.47,4.2,1495.0,4004.0,2455.0,1711.0,3,0,Female
1185,33.0,88804.0,82.0,15.2,21.0,2.9,0.71,4.7,0.07,1276.0,0.4,0.19,10.5,3,0.32,3.8,12874.0,8126.0,15206.0,2476.0,2,1,Female
1186,25.0,22431.0,87.4,10.3,26.0,2.7,0.92,5.0,0.03,1019.0,0.17,0.45,3.9,3,0.4,0.0,1048.0,2368.0,1461.0,88.0,4,0,Female
1187,34.0,82615.0,82.8,27.3,25.0,2.3,0.85,4.2,0.11,1813.0,0.29,0.29,16.4,4,0.29,7.1,7134.0,8237.0,7309.0,3932.0,2,1,Female
1188,31.0,26883.0,68.7,19.0,25.0,1.1,0.92,5.9,0.08,1228.0,0.43,0.34,9.8,2,0.74,3.0,3792.0,1500.0,1525.0,1140.0,2,1,Female
1189,32.0,77851.0,18.8,5.2,292.0,5.1,0.07,2.2,0.1,101.0,0.33,0.64,0.0,0,0.42,4.2,3871.0,10289.0,6842.0,3846.0,1,1,Male
